"diff_eyes", "eyes_cosine", "mean_left_vel_x", ""mean_left_vel_y", ""mean_right_vel_x", ""mean_right_vel_y", "button1", "button2", "button3", "button4"
0.986658830643, 0.82749709487, -0.407883137465, 0.0909179002047, -0.155680790544, -0.115260332823, 0, 0, 0, 0
0.673236083984, 0.957020044327, -0.202440455556, -0.869611144066, 0.531446516514, -2.77922129631, 0, 0, 0, 0
0.625712127686, 0.765782386065, -0.51551681757, -0.377177387476, 0.203216165304, -2.84910082817, 0, 0, 0, 0
0.53200630188, 0.93712079525, -0.324856102467, -0.904642343521, 0.582069158554, -3.55779886246, 0, 0, 0, 0
0.496258468628, 0.928200155497, -0.809725403786, -0.96712833643, -0.640115737915, -4.11001300812, 0, 0, 0, 0
0.0240579986572, 0.993087142706, 0.295672088861, 1.60127067566, 0.102427139878, 6.35673809052, 0, 0, 0, 0
0.186555328369, 0.973745763302, -1.35217630863, 0.580714046955, -4.38308954239, 0.352055460215, 0, 0, 0, 0
0.168267059326, 0.991455048323, -0.117213360965, -0.394067585468, -0.367474406958, -3.52172899246, 0, 0, 0, 0
0.431855010986, 0.64595413208, 0.199174061418, 0.120697289705, -0.291593939066, 1.14872789383, 0, 0, 0, 0
0.693463745117, 0.924054563046, 0.060508184135, -0.0462743639946, 0.358194231987, -0.953000664711, 0, 0, 0, 0
0.136685562134, 0.172017455101, 0.140531733632, 0.419741183519, -0.721423089504, -0.298558086157, 0, 0, 0, 0
0.288698730469, 0.965861618519, -0.0877600610256, 0.545201420784, -2.14782619476, 3.65513300896, 0, 0, 0, 0
0.403763504028, 0.955588757992, 0.888948082924, 0.381317913532, 1.65991449356, 1.81456160545, 0, 0, 0, 0
0.10546043396, 0.95992359519, 0.659926176071, 1.26685857773, 0.303179740906, 3.92275714874, 0, 0, 0, 0
0.696128425598, 0.543231502175, -0.629795074463, 0.606918096542, -1.39301478863, -1.21518671513, 0, 0, 0, 0
0.512416152954, 0.961076587439, 0.288112491369, -1.00910699368, 1.58034324646, -1.97317063808, 0, 0, 0, 0
0.11008102417, 0.0139799118042, -0.0581287480891, 0.0419701561332, 0.866590797901, -0.354520529509, 0, 0, 0, 0
0.00352149963379, 0.99821549654, -1.08488738537, 0.206965297461, -5.18970680237, 0.541649460793, 0, 0, 0, 0
0.0950550079346, 0.806570291519, 1.03738820553, -0.183934122324, 2.76975846291, 2.50519299507, 0, 0, 0, 0
0.700423183441, 0.803386539221, 0.122130841017, 0.401409506798, -0.774926006794, 1.07759726048, 0, 0, 0, 0
